sklearn_dt	sklearn_rf	product_dt	product_rf	tangent_dt	tangent_rf	knn	ps_perceptron	seed
0.7452830188679245	0.7452830188679245	0.7452830188679245	0.7547169811320755	0.7452830188679245	0.7547169811320755	0.5377358490566038	0.5377358490566038	0
0.7075471698113207	0.660377358490566	0.7264150943396226	0.7264150943396226	0.7075471698113207	0.7075471698113207	0.5849056603773585	0.5849056603773585	1
0.7452830188679245	0.7735849056603774	0.7452830188679245	0.7641509433962265	0.7452830188679245	0.7641509433962265	0.42452830188679247	0.5754716981132075	2
0.7075471698113207	0.6981132075471698	0.7075471698113207	0.7075471698113207	0.7169811320754716	0.6698113207547169	0.46226415094339623	0.5377358490566038	3
0.7169811320754716	0.6886792452830188	0.7075471698113207	0.7075471698113207	0.7169811320754716	0.7169811320754716	0.5754716981132075	0.5754716981132075	4
0.7830188679245284	0.7641509433962265	0.7735849056603774	0.7735849056603774	0.7830188679245284	0.7547169811320755	0.4811320754716981	0.5188679245283019	5
0.8584905660377359	0.8584905660377359	0.8490566037735849	0.8679245283018868	0.8584905660377359	0.8679245283018868	0.5754716981132075	0.5754716981132075	6
0.7735849056603774	0.7735849056603774	0.7641509433962265	0.7830188679245284	0.7735849056603774	0.7830188679245284	0.5377358490566038	0.5377358490566038	7
0.7264150943396226	0.7264150943396226	0.7358490566037735	0.7547169811320755	0.7264150943396226	0.7169811320754716	0.49056603773584906	0.5094339622641509	8
0.6792452830188679	0.6698113207547169	0.660377358490566	0.6792452830188679	0.6698113207547169	0.6792452830188679	0.4811320754716981	0.5188679245283019	9
0.7735849056603774	0.7924528301886793	0.7735849056603774	0.8018867924528302	0.7924528301886793	0.8113207547169812	0.49056603773584906	0.5094339622641509	10
0.8207547169811321	0.8113207547169812	0.8207547169811321	0.839622641509434	0.8207547169811321	0.8207547169811321	0.5283018867924528	0.5283018867924528	11
0.8018867924528302	0.8018867924528302	0.8113207547169812	0.8113207547169812	0.8113207547169812	0.8018867924528302	0.41509433962264153	0.5849056603773585	12
0.7830188679245284	0.7830188679245284	0.7830188679245284	0.7830188679245284	0.7830188679245284	0.7641509433962265	0.4811320754716981	0.5188679245283019	13
0.7641509433962265	0.7830188679245284	0.7641509433962265	0.8113207547169812	0.7641509433962265	0.7924528301886793	0.4811320754716981	0.5188679245283019	14
0.7452830188679245	0.7641509433962265	0.7452830188679245	0.7641509433962265	0.7452830188679245	0.7735849056603774	0.5943396226415094	0.5943396226415094	15
0.7830188679245284	0.7735849056603774	0.7641509433962265	0.7641509433962265	0.7830188679245284	0.7735849056603774	0.5377358490566038	0.5377358490566038	16
0.7641509433962265	0.7924528301886793	0.7830188679245284	0.7830188679245284	0.7735849056603774	0.7641509433962265	0.4811320754716981	0.5188679245283019	17
0.8207547169811321	0.8301886792452831	0.8018867924528302	0.8207547169811321	0.8018867924528302	0.7735849056603774	0.44339622641509435	0.5566037735849056	18
0.7452830188679245	0.7358490566037735	0.7452830188679245	0.7358490566037735	0.7452830188679245	0.7358490566037735	0.46226415094339623	0.5377358490566038	19
0.8207547169811321	0.8301886792452831	0.8301886792452831	0.8301886792452831	0.8207547169811321	0.8113207547169812	0.5660377358490566	0.5660377358490566	20
0.8301886792452831	0.8301886792452831	0.8301886792452831	0.8207547169811321	0.8301886792452831	0.8207547169811321	0.4528301886792453	0.5471698113207547	21
0.7075471698113207	0.7169811320754716	0.7169811320754716	0.7547169811320755	0.7169811320754716	0.7169811320754716	0.5	0.5	22
0.7358490566037735	0.7075471698113207	0.7452830188679245	0.7641509433962265	0.7358490566037735	0.6886792452830188	0.5377358490566038	0.5377358490566038	23
0.7547169811320755	0.7924528301886793	0.7547169811320755	0.7547169811320755	0.7452830188679245	0.7452830188679245	0.44339622641509435	0.5566037735849056	24
0.7641509433962265	0.8018867924528302	0.7735849056603774	0.7735849056603774	0.7641509433962265	0.8113207547169812	0.5849056603773585	0.5849056603773585	25
0.7641509433962265	0.7924528301886793	0.7547169811320755	0.7735849056603774	0.7547169811320755	0.7830188679245284	0.4811320754716981	0.5188679245283019	26
0.839622641509434	0.8113207547169812	0.839622641509434	0.839622641509434	0.8301886792452831	0.8113207547169812	0.4716981132075472	0.5283018867924528	27
0.7735849056603774	0.7169811320754716	0.7641509433962265	0.7641509433962265	0.7641509433962265	0.7452830188679245	0.5094339622641509	0.5094339622641509	28
0.8490566037735849	0.8490566037735849	0.839622641509434	0.839622641509434	0.8584905660377359	0.8490566037735849	0.4339622641509434	0.5660377358490566	29
0.7830188679245284	0.7452830188679245	0.7735849056603774	0.7830188679245284	0.7830188679245284	0.7547169811320755	0.5660377358490566	0.5660377358490566	30
0.7641509433962265	0.7641509433962265	0.7735849056603774	0.7735849056603774	0.7641509433962265	0.7641509433962265	0.5	0.5	31
0.6792452830188679	0.660377358490566	0.6698113207547169	0.6981132075471698	0.6792452830188679	0.6792452830188679	0.4716981132075472	0.5283018867924528	32
0.8207547169811321	0.8301886792452831	0.8207547169811321	0.8207547169811321	0.8207547169811321	0.8018867924528302	0.5283018867924528	0.5283018867924528	33
0.7452830188679245	0.7358490566037735	0.7358490566037735	0.7641509433962265	0.7452830188679245	0.7169811320754716	0.5566037735849056	0.5566037735849056	34
0.7452830188679245	0.7830188679245284	0.7547169811320755	0.7735849056603774	0.7547169811320755	0.7830188679245284	0.5094339622641509	0.5094339622641509	35
0.6792452830188679	0.6792452830188679	0.6792452830188679	0.7452830188679245	0.7264150943396226	0.6792452830188679	0.4811320754716981	0.5188679245283019	36
0.7169811320754716	0.7169811320754716	0.6981132075471698	0.7169811320754716	0.6981132075471698	0.7264150943396226	0.5	0.5	37
0.6886792452830188	0.6886792452830188	0.6792452830188679	0.6886792452830188	0.6792452830188679	0.6981132075471698	0.46226415094339623	0.5377358490566038	38
0.7358490566037735	0.7452830188679245	0.7358490566037735	0.7452830188679245	0.7264150943396226	0.7264150943396226	0.5283018867924528	0.5283018867924528	39
0.8018867924528302	0.8113207547169812	0.7924528301886793	0.8113207547169812	0.8018867924528302	0.8207547169811321	0.5849056603773585	0.5849056603773585	40
0.7830188679245284	0.8113207547169812	0.7641509433962265	0.8113207547169812	0.7735849056603774	0.8113207547169812	0.5094339622641509	0.5094339622641509	41
0.7547169811320755	0.7169811320754716	0.7452830188679245	0.7075471698113207	0.7452830188679245	0.7735849056603774	0.5471698113207547	0.5471698113207547	42
0.7452830188679245	0.7735849056603774	0.7264150943396226	0.7452830188679245	0.7358490566037735	0.7264150943396226	0.5660377358490566	0.5660377358490566	43
0.7169811320754716	0.7075471698113207	0.6981132075471698	0.7075471698113207	0.7169811320754716	0.7547169811320755	0.46226415094339623	0.5377358490566038	44
0.7358490566037735	0.7264150943396226	0.7452830188679245	0.7641509433962265	0.7358490566037735	0.6886792452830188	0.4811320754716981	0.5188679245283019	45
0.8113207547169812	0.8207547169811321	0.8113207547169812	0.8301886792452831	0.8113207547169812	0.7924528301886793	0.4056603773584906	0.5943396226415094	46
0.6886792452830188	0.7264150943396226	0.6792452830188679	0.7075471698113207	0.6886792452830188	0.6886792452830188	0.5188679245283019	0.5188679245283019	47
0.8301886792452831	0.8113207547169812	0.8207547169811321	0.8207547169811321	0.8301886792452831	0.8301886792452831	0.49056603773584906	0.5094339622641509	48
0.8018867924528302	0.7924528301886793	0.8018867924528302	0.8207547169811321	0.8018867924528302	0.8018867924528302	0.5849056603773585	0.5849056603773585	49
0.8207547169811321	0.8018867924528302	0.8018867924528302	0.7547169811320755	0.8207547169811321	0.8018867924528302	0.5094339622641509	0.5094339622641509	50
0.8018867924528302	0.7547169811320755	0.7924528301886793	0.7830188679245284	0.7924528301886793	0.8018867924528302	0.5471698113207547	0.5471698113207547	51
0.7547169811320755	0.7641509433962265	0.7547169811320755	0.7735849056603774	0.7641509433962265	0.7641509433962265	0.49056603773584906	0.5094339622641509	52
0.6981132075471698	0.6886792452830188	0.6792452830188679	0.6886792452830188	0.6981132075471698	0.6886792452830188	0.4528301886792453	0.5471698113207547	53
0.7735849056603774	0.8113207547169812	0.8018867924528302	0.839622641509434	0.7924528301886793	0.8207547169811321	0.5471698113207547	0.5471698113207547	54
0.7641509433962265	0.7452830188679245	0.7641509433962265	0.7735849056603774	0.7735849056603774	0.7735849056603774	0.5283018867924528	0.5283018867924528	55
0.7735849056603774	0.7358490566037735	0.7641509433962265	0.7924528301886793	0.7641509433962265	0.7358490566037735	0.5	0.5	56
0.7358490566037735	0.7358490566037735	0.7358490566037735	0.7641509433962265	0.7452830188679245	0.7358490566037735	0.49056603773584906	0.5094339622641509	57
0.8207547169811321	0.8207547169811321	0.8207547169811321	0.8207547169811321	0.8207547169811321	0.8207547169811321	0.5566037735849056	0.5566037735849056	58
0.6226415094339622	0.6509433962264151	0.6320754716981132	0.6698113207547169	0.6226415094339622	0.6792452830188679	0.6132075471698113	0.6132075471698113	59
0.7924528301886793	0.7924528301886793	0.7924528301886793	0.7924528301886793	0.7924528301886793	0.7735849056603774	0.46226415094339623	0.5377358490566038	60
0.7547169811320755	0.7641509433962265	0.7358490566037735	0.7735849056603774	0.7452830188679245	0.7547169811320755	0.5283018867924528	0.5283018867924528	61
0.7830188679245284	0.7547169811320755	0.7358490566037735	0.7830188679245284	0.7452830188679245	0.7735849056603774	0.5094339622641509	0.5094339622641509	62
0.8018867924528302	0.8018867924528302	0.7924528301886793	0.8113207547169812	0.8113207547169812	0.8113207547169812	0.46226415094339623	0.5377358490566038	63
0.7264150943396226	0.6981132075471698	0.7264150943396226	0.7075471698113207	0.7264150943396226	0.7169811320754716	0.5188679245283019	0.5188679245283019	64
0.7924528301886793	0.8113207547169812	0.8301886792452831	0.8018867924528302	0.8207547169811321	0.8301886792452831	0.4339622641509434	0.5660377358490566	65
0.8207547169811321	0.7830188679245284	0.8113207547169812	0.8018867924528302	0.8207547169811321	0.8018867924528302	0.5566037735849056	0.5566037735849056	66
0.8584905660377359	0.8113207547169812	0.8584905660377359	0.8490566037735849	0.8584905660377359	0.8113207547169812	0.5094339622641509	0.5094339622641509	67
0.7452830188679245	0.7547169811320755	0.7452830188679245	0.7641509433962265	0.7452830188679245	0.7452830188679245	0.4716981132075472	0.5283018867924528	68
0.7735849056603774	0.7735849056603774	0.7641509433962265	0.7735849056603774	0.7830188679245284	0.7452830188679245	0.5566037735849056	0.5566037735849056	69
0.6792452830188679	0.6698113207547169	0.6792452830188679	0.7075471698113207	0.6792452830188679	0.6792452830188679	0.4811320754716981	0.5188679245283019	70
0.8018867924528302	0.7924528301886793	0.8113207547169812	0.7924528301886793	0.8018867924528302	0.7169811320754716	0.4811320754716981	0.5188679245283019	71
0.7547169811320755	0.7452830188679245	0.7547169811320755	0.7735849056603774	0.7547169811320755	0.7452830188679245	0.49056603773584906	0.5094339622641509	72
0.7075471698113207	0.6981132075471698	0.7075471698113207	0.7169811320754716	0.7169811320754716	0.7075471698113207	0.5849056603773585	0.5849056603773585	73
0.7547169811320755	0.7641509433962265	0.7641509433962265	0.7641509433962265	0.7547169811320755	0.7735849056603774	0.44339622641509435	0.5566037735849056	74
0.7830188679245284	0.8113207547169812	0.8018867924528302	0.7924528301886793	0.7830188679245284	0.8113207547169812	0.5094339622641509	0.5094339622641509	75
0.7547169811320755	0.7735849056603774	0.7735849056603774	0.7735849056603774	0.7547169811320755	0.7641509433962265	0.42452830188679247	0.5754716981132075	76
0.7264150943396226	0.7264150943396226	0.7169811320754716	0.7264150943396226	0.7169811320754716	0.7169811320754716	0.5566037735849056	0.5566037735849056	77
0.7169811320754716	0.7169811320754716	0.7075471698113207	0.7075471698113207	0.7075471698113207	0.7264150943396226	0.5471698113207547	0.5471698113207547	78
0.8018867924528302	0.8301886792452831	0.8018867924528302	0.8301886792452831	0.8018867924528302	0.8301886792452831	0.5471698113207547	0.5471698113207547	79
0.8018867924528302	0.8113207547169812	0.8018867924528302	0.8018867924528302	0.8018867924528302	0.8113207547169812	0.4339622641509434	0.5660377358490566	80
0.7169811320754716	0.7547169811320755	0.7358490566037735	0.7452830188679245	0.7169811320754716	0.6792452830188679	0.5	0.5	81
0.7452830188679245	0.7358490566037735	0.7452830188679245	0.7830188679245284	0.7452830188679245	0.7358490566037735	0.5943396226415094	0.5943396226415094	82
0.7358490566037735	0.7358490566037735	0.7358490566037735	0.7358490566037735	0.7358490566037735	0.7358490566037735	0.49056603773584906	0.5094339622641509	83
0.7735849056603774	0.7264150943396226	0.7735849056603774	0.7358490566037735	0.7735849056603774	0.7264150943396226	0.5471698113207547	0.5471698113207547	84
0.7452830188679245	0.7452830188679245	0.7264150943396226	0.7169811320754716	0.7452830188679245	0.7264150943396226	0.4811320754716981	0.5188679245283019	85
0.7830188679245284	0.7924528301886793	0.7735849056603774	0.8018867924528302	0.7735849056603774	0.7641509433962265	0.4716981132075472	0.5283018867924528	86
0.7358490566037735	0.7358490566037735	0.7547169811320755	0.7735849056603774	0.7358490566037735	0.7641509433962265	0.42452830188679247	0.5754716981132075	87
0.8113207547169812	0.7924528301886793	0.8018867924528302	0.7924528301886793	0.8018867924528302	0.8018867924528302	0.5377358490566038	0.5377358490566038	88
0.7452830188679245	0.7452830188679245	0.7641509433962265	0.7830188679245284	0.7547169811320755	0.7452830188679245	0.5377358490566038	0.5377358490566038	89
0.7264150943396226	0.7358490566037735	0.7264150943396226	0.7547169811320755	0.7358490566037735	0.7452830188679245	0.5188679245283019	0.5188679245283019	90
0.7075471698113207	0.7075471698113207	0.7264150943396226	0.7264150943396226	0.7264150943396226	0.7169811320754716	0.5377358490566038	0.5377358490566038	91
0.8207547169811321	0.7830188679245284	0.8018867924528302	0.8113207547169812	0.8113207547169812	0.8207547169811321	0.4811320754716981	0.5188679245283019	92
0.7264150943396226	0.7264150943396226	0.7264150943396226	0.7264150943396226	0.7264150943396226	0.7264150943396226	0.5094339622641509	0.5094339622641509	93
0.8113207547169812	0.7641509433962265	0.8018867924528302	0.7547169811320755	0.8113207547169812	0.7452830188679245	0.5	0.5	94
0.7547169811320755	0.7735849056603774	0.7547169811320755	0.7641509433962265	0.7547169811320755	0.6981132075471698	0.4716981132075472	0.5283018867924528	95
0.7169811320754716	0.7075471698113207	0.7075471698113207	0.7264150943396226	0.7169811320754716	0.7169811320754716	0.4716981132075472	0.5283018867924528	96
0.7830188679245284	0.7924528301886793	0.8018867924528302	0.8018867924528302	0.7924528301886793	0.7830188679245284	0.46226415094339623	0.5377358490566038	97
0.7735849056603774	0.7830188679245284	0.7641509433962265	0.7641509433962265	0.7641509433962265	0.7452830188679245	0.4339622641509434	0.5660377358490566	98
0.7641509433962265	0.7641509433962265	0.7641509433962265	0.7735849056603774	0.7641509433962265	0.7735849056603774	0.4811320754716981	0.5188679245283019	99
